tempo,danceability,energy,instrumentalness,liveness,valence
173.166,0.646,0.734,0,0.177,0.0387
220.004,0.732,0.388,0.000354,0.193,0.0362
119.985,0.693,0.74,4.20E-06,0.361,0.0588
179.904,0.534,0.698,0.0406,0.126,0.353
170.03,0.638,0.946,0,0.399,0.583
125.974,0.78,0.748,0.000591,0.115,0.0659
136.103,0.744,0.548,1.20E-05,0.102,0.619
131.959,0.754,0.776,5.57E-06,0.283,0.639
148.3,0.461,0.591,0,0.0565,0.171
131.969,0.945,0.587,1.01E-06,0.264,0.509
172.935,0.305,0.82,0.00156,0.196,0.164
145.55,0.482,0.565,0.074,0.262,0.263
110.152,0.634,0.685,0,0.0932,0.0426
203.942,0.564,0.81,0.000325,0.113,0.257
200.182,0.822,0.471,0,0.116,0.92
164.037,0.77,0.853,0.000961,0.0936,0.615
220.014,0.876,0.852,0.0397,0.1,0.141
145.052,0.846,0.568,0,0.213,0.815
163.024,0.762,0.976,0,0.1,0.813
120.026,0.766,0.657,0,0.714,0.232
133.884,0.805,0.669,0,0.0926,0.681
197.93,0.811,0.692,0.0183,0.0599,0.772
159.964,0.796,0.65,0.417,0.12,0.569
149.96,0.757,0.638,0,0.0876,0.769
167.92,0.653,0.581,6.28E-06,0.115,0.116
153.943,0.814,0.597,0.000406,0.176,0.552
219.886,0.767,0.854,0.000529,0.175,0.519
149.954,0.753,0.826,0,0.356,0.445
160.056,0.855,0.796,0.000321,0.107,0.655
140.032,0.888,0.729,7.28E-05,0.118,0.963
199.964,0.741,0.443,0.0281,0.264,0.652
139.774,0.504,0.317,0.285,0.403,0.115
209.612,0.587,0.992,0,0.526,0.409
140.043,0.639,0.678,0,0.141,0.446
179.748,0.351,0.46,0.00061,0.225,0.0446
154.996,0.665,0.449,0,0.111,0.491
215.886,0.703,0.34,0.0071,0.106,0.0992
140.991,0.661,0.577,0,0.14,0.537
165.902,0.641,0.471,0.000297,0.275,0.218
156.848,0.497,0.57,4.63E-06,0.114,0.757
180.132,0.322,0.596,3.30E-05,0.107,0.0759
151.99,0.605,0.865,1.96E-05,0.161,0.403
150.012,0.62,0.609,1.14E-06,0.0813,0.46
124.021,0.628,0.85,0,0.0963,0.241
160.065,0.567,0.71,0.000129,0.148,0.268
140.162,0.761,0.791,0,0.324,0.378
113.252,0.373,0.862,0,0.48,0.32
164.074,0.705,0.729,0.000194,0.621,0.5
120.045,0.652,0.88,4.62E-06,0.393,0.447
154.988,0.7,0.892,5.19E-05,0.392,0.728
155.952,0.724,0.985,4.00E-05,0.116,0.6
116.003,0.739,0.673,0,0.157,0.156
212.022,0.644,0.277,0,0.0952,0.423
144.025,0.729,0.799,4.18E-06,0.289,0.439
156.096,0.542,0.908,0,0.134,0.509
159.967,0.609,0.804,0,0.302,0.414
164.132,0.589,0.607,0,0.0928,0.77
199.902,0.636,0.375,8.79E-05,0.0995,0.172
142.904,0.52,0.558,2.79E-06,0.0737,0.247
203.982,0.864,0.729,0,0.105,0.285
148.967,0.694,0.295,0.014,0.197,0.171
153.218,0.536,0.684,0,0.761,0.402
141.943,0.883,0.507,0,0.0963,0.168
200.046,0.833,0.203,5.91E-06,0.124,0.04
155.935,0.674,0.452,0,0.263,0.0968
139.829,0.611,0.729,0,0.119,0.326
150.008,0.495,0.912,0,0.199,0.295
114.972,0.396,0.376,0.000423,0.175,0.0386
150.056,0.457,0.995,0.9,0.397,0.122
139.888,0.751,0.638,1.22E-06,0.121,0.222
124.809,0.685,0.896,0,0.129,0.71
125.893,0.606,0.316,0.668,0.108,0.058
160.017,0.676,0.843,0,0.12,0.0373
156.962,0.572,0.771,6.41E-06,0.135,0.0373
120.023,0.773,0.628,0,0.0982,0.391
190.022,0.768,0.904,0.0735,0.401,0.316
142.025,0.851,0.688,0.062,0.0978,0.507
139.997,0.768,0.591,0,0.229,0.381
133.003,0.856,0.469,2.27E-06,0.184,0.168
127.513,0.917,0.713,2.18E-06,0.134,0.534
134.817,0.915,0.604,0.00259,0.111,0.348
133.998,0.839,0.355,0,0.104,0.677
149.96,0.79,0.328,1.07E-05,0.0728,0.228
219.984,0.763,0.507,0.000691,0.16,0.32
160.034,0.617,0.515,0.000164,0.119,0.226
158.828,0.645,0.53,0.308,0.107,0.214
150.008,0.668,0.581,0,0.153,0.355
154.96,0.588,0.607,0.000694,0.166,0.228
220.112,0.558,0.733,0,0.124,0.113
140.095,0.581,0.753,0.00929,0.334,0.0832
135.073,0.496,0.751,0,0.321,0.254
158.372,0.289,0.639,0,0.122,0.155
150.153,0.882,0.582,0,0.107,0.792
119.973,0.575,0.418,0,0.174,0.12
179.502,0.247,0.584,0,0.17,0.364
160.006,0.753,0.44,0.0936,0.129,0.54
179.176,0.671,0.42,0.00107,0.112,0.0714
115.576,0.529,0.42,0.000814,0.121,0.265
159.944,0.733,0.513,1.48E-05,0.174,0.564
118.943,0.639,0.621,3.15E-06,0.197,0.231
160.184,0.515,0.525,2.52E-06,0.221,0.323
170.974,0.592,0.654,0,0.109,0.192
157.98,0.686,0.611,0.00145,0.112,0.0418
130.007,0.627,0.44,0.00606,0.259,0.0357
161.983,0.604,0.662,4.97E-05,0.116,0.474
132.006,0.742,0.297,0.892,0.112,0.191
144.098,0.618,0.721,8.98E-06,0.108,0.425
159.994,0.631,0.456,2.81E-06,0.201,0.299
164.022,0.618,0.682,1.73E-05,0.113,0.135
163.016,0.743,0.557,0.0942,0.225,0.412
130.099,0.529,0.953,0,0.688,0.148
137.99,0.677,0.253,0,0.163,0.118
169.976,0.86,0.85,0,0.118,0.904
132.03,0.695,0.622,0,0.0906,0.131
125.406,0.417,0.312,0.0616,0.107,0.1
176.01,0.632,0.665,1.04E-06,0.108,0.199
149.923,0.78,0.494,1.02E-06,0.13,0.368
155.623,0.746,0.48,2.46E-05,0.0737,0.279
119.965,0.54,0.465,0.289,0.0977,0.0381
149.492,0.793,0.441,0,0.111,0.753
158.919,0.633,0.49,0.000168,0.136,0.242
168.912,0.615,0.568,0,0.1,0.138
207.89,0.676,0.136,0.114,0.0962,0.333
116.973,0.832,0.316,6.59E-05,0.258,0.329
219.028,0.484,0.932,2.12E-06,0.0728,0.483
163.824,0.246,0.803,0,0.319,0.181
174.994,0.767,0.537,0,0.0862,0.632
121.968,0.706,0.482,0.0786,0.0958,0.316
153.954,0.764,0.362,3.00E-06,0.0974,0.352
125.028,0.651,0.576,0.00847,0.109,0.36
192.175,0.524,0.408,0.000219,0.1,0.23
159.932,0.537,0.488,0.917,0.1,0.0349
125.032,0.852,0.663,2.39E-05,0.384,0.192
160.114,0.697,0.632,0.0374,0.115,0.859
150.003,0.629,0.713,0.904,0.352,0.315
160.035,0.751,0.41,1.78E-06,0.153,0.167
164.891,0.698,0.728,0,0.0769,0.333
153.016,0.596,0.501,0,0.063,0.369
139.988,0.817,0.678,0.0555,0.108,0.0519
115.051,0.771,0.579,0,0.141,0.196
162.029,0.626,0.616,0,0.194,0.297
135.01,0.447,0.823,0,0.163,0.411
189.928,0.572,0.537,0.000664,0.088,0.34
164.02,0.56,0.576,1.07E-05,0.503,0.177
139.986,0.782,0.673,0.00481,0.093,0.653
210.012,0.807,0.525,3.15E-05,0.101,0.119
115.983,0.715,0.549,0.0108,0.146,0.0804
125.997,0.925,0.495,0.191,0.114,0.418
115.993,0.698,0.229,2.09E-06,0.0951,0.136
161.928,0.724,0.489,0.00141,0.196,0.377
119.969,0.674,0.556,0,0.122,0.625
124.658,0.396,0.717,0,0.12,0.256
170.082,0.26,0.965,0.0634,0.247,0.338
154.718,0.632,0.297,0.153,0.102,0.114
166.158,0.655,0.493,0,0.54,0.44
129.047,0.913,0.518,0,0.0971,0.482
180.026,0.704,0.572,0,0.124,0.17
159.942,0.487,0.814,0.251,0.0816,0.49
116,0.604,0.533,0.000258,0.0838,0.156
204.128,0.378,0.631,0,0.0911,0.169
144.959,0.597,0.606,0.00012,0.2,0.208
136.054,0.783,0.643,0,0.248,0.414
160.007,0.661,0.768,0,0.103,0.336
134.047,0.687,0.645,3.90E-05,0.116,0.249
111.295,0.932,0.758,4.24E-05,0.11,0.485
189.944,0.472,0.557,0,0.238,0.576
117.97,0.681,0.411,0.885,0.152,0.0537
139.994,0.677,0.406,0,0.094,0.3
156.103,0.651,0.268,0,0.201,0.416
175.914,0.718,0.676,0.035,0.0743,0.151
122.012,0.715,0.689,0,0.112,0.365
164.93,0.544,0.446,5.71E-05,0.136,0.0891
120.088,0.704,0.412,0.0222,0.108,0.0385
125.035,0.619,0.498,0.759,0.276,0.171
137.946,0.703,0.68,0.409,0.12,0.108
161.02,0.675,0.817,0.0048,0.108,0.505
173.952,0.706,0.448,0,0.0565,0.185
187.302,0.603,0.719,0,0.149,0.063
130.95,0.899,0.451,9.07E-06,0.205,0.783
130.181,0.441,0.533,3.60E-05,0.112,0.06
150.036,0.618,0.965,0,0.507,0.39
128.088,0.859,0.844,0,0.123,0.534
140.034,0.704,0.481,0.00092,0.111,0.389
120.009,0.668,0.638,0,0.0889,0.467
158.289,0.739,0.738,0,0.11,0.233
175.484,0.32,0.673,2.45E-06,0.913,0.387
130.015,0.665,0.387,0.0452,0.108,0.0754
201.98,0.51,0.712,0,0.0956,0.0366
155.07,0.818,0.867,0.00965,0.201,0.213
130.005,0.619,0.948,0.0001,0.855,0.143
162.003,0.612,0.578,0.0486,0.127,0.204
146.04,0.576,0.578,0.073,0.0992,0.325
150.104,0.661,0.348,0.102,0.098,0.312
162.014,0.759,0.471,0.00219,0.0997,0.135
130.149,0.829,0.704,0,0.103,0.653
163.031,0.709,0.308,1.58E-05,0.1,0.444
130.005,0.937,0.6,0.000922,0.109,0.521
114.819,0.631,0.657,0.0123,0.54,0.137
117.246,0.704,0.593,0,0.151,0.0395
204.094,0.698,0.71,0.000669,0.109,0.227
130.606,0.659,0.626,0.0213,0.887,0.311
159.96,0.686,0.772,0.000233,0.117,0.697
140.108,0.646,0.371,0,0.115,0.135
150.344,0.648,0.834,0,0.117,0.437
124.053,0.915,0.668,0.00241,0.253,0.0387
166.006,0.722,0.598,2.76E-05,0.24,0.424
190.008,0.706,0.625,0,0.079,0.543
150.002,0.721,0.283,0,0.238,0.341
179.928,0.653,0.78,3.23E-06,0.117,0.26
135.057,0.612,0.636,6.94E-05,0.391,0.34
160.189,0.608,0.632,0,0.111,0.166
199.842,0.7,0.526,0,0.121,0.277
210.01,0.831,0.437,0.0472,0.111,0.196
200.312,0.792,0.474,0,0.106,0.509
166.98,0.768,0.537,0.00367,0.114,0.27
190.046,0.534,0.964,3.57E-05,0.346,0.562
111.073,0.878,0.335,3.09E-05,0.098,0.106
114.974,0.753,0.528,0,0.0761,0.164
200.038,0.765,0.494,0.000138,0.104,0.184
140.032,0.649,0.568,0.00754,0.072,0.286
179.938,0.743,0.49,0.0464,0.201,0.451
122.369,0.42,0.605,0.000433,0.1,0.0762
149.974,0.668,0.458,0.000105,0.248,0.347
148.942,0.68,0.542,0,0.112,0.274
139.927,0.469,0.786,0.00859,0.121,0.263
161.083,0.549,0.731,0.000318,0.0817,0.256
163.927,0.793,0.392,0.000958,0.0681,0.297
200.056,0.795,0.4,0,0.158,0.196
122.75,0.355,0.686,0.0455,0.542,0.172
164.064,0.661,0.573,0,0.107,0.347
157.699,0.574,0.557,4.39E-05,0.0926,0.183
159.956,0.677,0.724,0.0061,0.114,0.451
159.968,0.572,0.578,0.000346,0.106,0.216
155.014,0.743,0.311,0,0.194,0.2
124.937,0.837,0.666,2.11E-06,0.0989,0.474
160.012,0.83,0.7,0,0.102,0.524
164.998,0.693,0.788,0,0.103,0.303
133.967,0.738,0.85,5.04E-06,0.248,0.0381
162.811,0.626,0.623,0,0.152,0.313
159.948,0.763,0.6,0.000598,0.111,0.458
111.987,0.794,0.43,0.00113,0.0802,0.0466
158.078,0.795,0.657,0,0.0942,0.411
177.786,0.441,0.533,0.000627,0.577,0.24
145.998,0.68,0.558,4.21E-05,0.109,0.498
124.074,0.576,0.229,1.58E-05,0.111,0.108
150.026,0.671,0.417,0,0.106,0.113
160.014,0.887,0.837,2.32E-06,0.227,0.309
142.033,0.752,0.758,0.00221,0.0942,0.292
173.728,0.681,0.616,0,0.0894,0.776
111.962,0.752,0.547,0.000249,0.107,0.161
140.785,0.742,0.667,0,0.337,0.252
133.011,0.833,0.583,0,0.104,0.5
160.016,0.638,0.391,0.295,0.15,0.487
149.278,0.359,0.428,0.293,0.382,0.189
180.013,0.41,0.876,0.0135,0.144,0.151
186.036,0.642,0.457,0.000403,0.124,0.269
139.938,0.618,0.459,0,0.101,0.234
176.054,0.571,0.733,0,0.0816,0.0393
140.025,0.723,0.613,0.016,0.111,0.345
154.939,0.675,0.92,0.0184,0.808,0.112
120.049,0.708,0.263,0.558,0.137,0.0397
161.964,0.697,0.618,0,0.085,0.247
141.08,0.572,0.414,0,0.201,0.276
127.907,0.588,0.597,0,0.251,0.224
152.157,0.641,0.662,0,0.0805,0.165
156.031,0.7,0.507,0.594,0.262,0.243
199.94,0.695,0.645,2.12E-06,0.0971,0.429
130.022,0.729,0.535,0,0.111,0.0667
164.968,0.662,0.468,1.44E-05,0.107,0.258
163.925,0.678,0.74,0,0.715,0.246
164.958,0.466,0.548,0,0.502,0.337
140.157,0.734,0.709,0,0.111,0.499
161.909,0.632,0.719,0,0.456,0.485
120.354,0.587,0.81,0,0.111,0.426
179.978,0.704,0.717,0,0.0844,0.613
162.997,0.657,0.668,0,0.32,0.227
120.039,0.629,0.53,0.0675,0.088,0.0689
200.226,0.436,0.17,0.00116,0.118,0.188
169.464,0.551,0.573,2.49E-06,0.107,0.209
200.024,0.818,0.66,7.66E-05,0.691,0.144
130.037,0.863,0.907,0.0506,0.0719,0.553
159.998,0.557,0.598,1.05E-06,0.316,0.304
186.332,0.767,0.341,0,0.111,0.497
199.97,0.703,0.338,0,0.126,0.593
159.949,0.683,0.286,4.22E-05,0.141,0.36
169.948,0.619,0.297,0.00195,0.103,0.113
139.947,0.768,0.905,0,0.502,0.316
172.054,0.868,0.453,3.90E-06,0.127,0.466
159.846,0.34,0.392,0,0.105,0.286
126.014,0.845,0.744,0,0.0736,0.7
209.986,0.683,0.59,0,0.135,0.0401
165.196,0.655,0.631,0,0.0935,0.0951
159.968,0.726,0.436,0.872,0.107,0.392
167.302,0.547,0.658,0,0.166,0.347
130.068,0.877,0.756,0.918,0.147,0.65
160.118,0.6,0.543,0.158,0.206,0.219
187.988,0.93,0.55,0,0.111,0.393
179.898,0.773,0.51,0.0295,0.0902,0.286
174.936,0.731,0.68,0.000211,0.131,0.617
206.096,0.737,0.596,0,0.143,0.143
137.977,0.903,0.703,0,0.126,0.811
152.02,0.713,0.813,0,0.187,0.196
160.103,0.7,0.717,0.0485,0.108,0.326
189.916,0.687,0.457,0.00853,0.101,0.183
130.043,0.359,0.94,0.00698,0.231,0.0693
133.314,0.704,0.758,2.95E-06,0.071,0.536
114.996,0.699,0.521,0,0.141,0.208
119.9,0.688,0.813,0,0.56,0.596
199.93,0.704,0.793,0.00307,0.468,0.345
119.919,0.671,0.404,0.0241,0.402,0.104
168.938,0.761,0.783,1.31E-05,0.791,0.691
120.993,0.736,0.495,0.299,0.208,0.678
130.968,0.763,0.381,7.97E-06,0.568,0.0976
130.031,0.655,0.743,2.92E-06,0.47,0.0664
155.982,0.72,0.727,0,0.107,0.277
120.838,0.585,0.579,0,0.111,0.281
149.995,0.844,0.52,0.00122,0.7,0.289
134.756,0.703,0.702,1.49E-06,0.0627,0.187
180.268,0.669,0.553,0,0.0681,0.156
119.394,0.415,0.397,0,0.125,0.288
216.098,0.744,0.137,0.106,0.0995,0.0377
152.916,0.702,0.414,0,0.112,0.2
160.07,0.836,0.664,2.34E-06,0.116,0.656
140.081,0.587,0.584,0.64,0.172,0.164
148.087,0.57,0.557,0,0.169,0.339
134.046,0.784,0.852,0,0.0781,0.529
209.562,0.666,0.954,0,0.369,0.605
159.988,0.783,0.541,0,0.103,0.57
199.944,0.9,0.356,0,0.112,0.36
160.046,0.72,0.615,0,0.0817,0.384
160.006,0.702,0.396,0,0.136,0.302
190.016,0.747,0.388,0.0131,0.111,0.175
124.849,0.508,0.458,0.141,0.374,0.231
149.872,0.747,0.505,0.00449,0.12,0.434
146.023,0.691,0.493,0.0145,0.826,0.0394
150.05,0.813,0.653,0.177,0.0753,0.632
190.048,0.595,0.478,0.0006,0.0812,0.0358
124.009,0.84,0.4,0.00143,0.116,0.381
159.995,0.553,0.568,0,0.11,0.191
220.102,0.619,0.59,0,0.17,0.16
150.008,0.849,0.407,0.096,0.127,0.246
139.262,0.78,0.687,0,0.0855,0.623
119.974,0.62,0.445,0.000364,0.211,0.0821
120.004,0.769,0.506,0,0.0832,0.102
159.825,0.703,0.592,0,0.118,0.77
148.064,0.762,0.529,0,0.211,0.63
150.051,0.611,0.448,0,0.112,0.299
132.046,0.847,0.505,0,0.422,0.374
179.944,0.817,0.441,8.50E-06,0.0917,0.31
144.028,0.73,0.588,0.00896,0.106,0.275
124.984,0.809,0.642,0.00025,0.135,0.0967
161.986,0.612,0.531,0,0.219,0.19
164.008,0.717,0.643,0.000117,0.14,0.193
174.775,0.648,0.486,0,0.24,0.459
199.876,0.656,0.865,0.000729,0.68,0.572
139.996,0.694,0.85,0,0.135,0.707
176.292,0.537,0.434,0,0.0992,0.198
139.972,0.796,0.598,4.74E-06,0.105,0.22
162.01,0.539,0.844,0,0.604,0.507
135.041,0.898,0.44,0,0.101,0.572
120.135,0.779,0.688,0,0.333,0.535
160.152,0.488,0.664,0,0.151,0.329
132.404,0.552,0.603,0,0.371,0.742
139.888,0.802,0.577,0,0.0924,0.563
145.019,0.609,0.762,0,0.103,0.382
120.018,0.75,0.828,0.000957,0.281,0.327
220.076,0.88,0.551,0.000393,0.219,0.7
159.924,0.741,0.646,0.0171,0.291,0.35
145.989,0.899,0.742,0.0257,0.161,0.527
169.965,0.66,0.464,0.16,0.176,0.118
119.984,0.865,0.618,0.000299,0.146,0.365
159.994,0.745,0.554,0,0.0674,0.701
123.847,0.702,0.399,0.00146,0.0989,0.327
145.131,0.633,0.362,0,0.272,0.171
145.011,0.679,0.64,4.88E-05,0.13,0.237
130.03,0.834,0.421,1.41E-05,0.159,0.093
140.084,0.706,0.635,0.000114,0.145,0.0952
139.993,0.811,0.315,0.199,0.118,0.3
133.908,0.82,0.57,0.000347,0.109,0.0971
159.96,0.727,0.534,0,0.101,0.185
139.932,0.776,0.57,0,0.108,0.526
149.861,0.763,0.552,6.63E-05,0.131,0.418
150.178,0.646,0.882,2.71E-05,0.698,0.363
159.994,0.467,0.898,0,0.402,0.644
192.008,0.807,0.564,0,0.0804,0.225
162.016,0.665,0.452,0,0.0907,0.272
150.098,0.855,0.604,0.821,0.0752,0.539
164.994,0.759,0.779,0,0.367,0.27
200.042,0.871,0.407,0,0.362,0.334
114.208,0.433,0.778,0,0.139,0.764
163.84,0.448,0.541,0,0.1,0.237
168.286,0.562,0.579,0,0.102,0.577
117.003,0.708,0.729,0,0.165,0.562
155.147,0.558,0.65,0,0.109,0.346
162.112,0.61,0.752,0,0.338,0.637
137.899,0.752,0.657,2.82E-05,0.247,0.478
137.069,0.796,0.68,0,0.23,0.58
120.023,0.813,0.494,0,0.107,0.225
142.03,0.808,0.473,0,0.133,0.464
129.95,0.821,0.875,0,0.167,0.863
119.977,0.508,0.571,0,0.0897,0.21
163.993,0.788,0.494,2.02E-05,0.111,0.294
160.063,0.831,0.795,0,0.291,0.744
162.149,0.686,0.83,0,0.335,0.758
130.015,0.922,0.472,0,0.11,0.24
140.028,0.879,0.575,0,0.242,0.844
187.954,0.658,0.575,3.49E-06,0.366,0.263
132.116,0.832,0.652,0,0.0936,0.376
155.601,0.649,0.64,0.0689,0.186,0.761
160.055,0.769,0.541,0.00064,0.101,0.439
183.23,0.599,0.622,0.00278,0.158,0.199
167.198,0.557,0.739,0,0.17,0.585
131.297,0.876,0.423,0,0.0851,0.418
144.997,0.764,0.487,0,0.0952,0.401
148.02,0.796,0.495,0,0.116,0.45
172.09,0.702,0.442,0.000577,0.112,0.049
196.056,0.913,0.574,0,0.119,0.33
156.12,0.496,0.542,7.70E-06,0.0992,0.0937
154.996,0.592,0.953,1.13E-06,0.365,0.188
119.948,0.773,0.346,0.000483,0.106,0.106
160.018,0.582,0.936,0,0.115,0.0791
124.016,0.648,0.372,1.20E-05,0.504,0.395
165.968,0.77,0.641,0,0.38,0.303
154.436,0.499,0.519,4.75E-05,0.0903,0.241
128.013,0.779,0.385,0.000897,0.129,0.33
159.09,0.529,0.847,0.000497,0.123,0.375
148.988,0.637,0.682,0.00213,0.122,0.383
144.903,0.598,0.28,8.81E-06,0.106,0.258
170.427,0.767,0.669,0.000606,0.306,0.339
127.936,0.749,0.458,0.00011,0.175,0.0481
163.46,0.411,0.334,0,0.0868,0.0373
147.975,0.701,0.45,0,0.137,0.427
119.985,0.876,0.828,0.036,0.119,0.356
163.078,0.579,0.594,0,0.0967,0.477
148.702,0.71,0.49,0,0.0942,0.621
162.386,0.463,0.728,0,0.176,0.321
145.067,0.809,0.723,0,0.144,0.397
168.112,0.772,0.639,0,0.0698,0.261
166.162,0.77,0.576,0,0.08,0.364
210.096,0.837,0.736,0,0.218,0.735
117.717,0.727,0.636,0,0.101,0.426
149.984,0.689,0.345,0.00125,0.0811,0.305
137.972,0.725,0.357,0,0.112,0.555
185.02,0.738,0.675,0,0.111,0.572
212.034,0.74,0.207,0.679,0.1,0.391
162.018,0.589,0.479,0.000232,0.0957,0.131
138.896,0.664,0.48,0.0222,0.11,0.0613
150.089,0.754,0.597,0,0.0866,0.347
135.014,0.564,0.596,0.787,0.118,0.308
140.029,0.847,0.749,4.49E-06,0.0567,0.915
124.99,0.673,0.942,0.00613,0.281,0.232
176.036,0.813,0.813,1.09E-05,0.141,0.196
134.736,0.395,0.576,0.21,0.24,0.0768
196.024,0.788,0.82,0.012,0.15,0.212
155,0.608,0.88,1.93E-06,0.0867,0.265
125.033,0.933,0.487,0,0.0755,0.328
210.038,0.896,0.564,0,0.106,0.731
127.144,0.846,0.635,3.34E-05,0.0608,0.258
193.976,0.818,0.744,0.000731,0.0936,0.435
150.902,0.786,0.627,0.184,0.378,0.5
140.036,0.839,0.563,0,0.111,0.136
130.017,0.762,0.282,0.102,0.0987,0.155
140.045,0.845,0.777,0,0.155,0.756
139.024,0.734,0.555,0,0.109,0.24
170.091,0.754,0.773,3.26E-06,0.0997,0.803
169.99,0.787,0.435,0,0.0713,0.204
164.866,0.62,0.578,0,0.221,0.402
145.936,0.614,0.351,0.179,0.139,0.131
132.064,0.646,0.686,0.000965,0.113,0.125
169.702,0.388,0.52,0.185,0.113,0.196
115.023,0.809,0.857,0,0.145,0.614
119.798,0.713,0.776,0.224,0.136,0.0666
145.738,0.73,0.538,0.145,0.085,0.549
115.991,0.911,0.434,0.000113,0.1,0.473
159.967,0.674,0.776,0.00204,0.128,0.185
129.955,0.944,0.483,1.24E-06,0.168,0.258
150.07,0.9,0.52,0,0.122,0.369
200.042,0.871,0.407,0,0.362,0.334
140.028,0.883,0.586,0.00983,0.0911,0.0959
126.032,0.896,0.419,0.000695,0.11,0.202
155,0.454,0.725,0.618,0.0808,0.129
121.965,0.6,0.433,0.658,0.0946,0.157
133.971,0.686,0.688,0.699,0.176,0.235
135.118,0.621,0.413,0.00419,0.117,0.155
149.594,0.434,0.696,0,0.107,0.596
201.874,0.82,0.587,1.15E-05,0.565,0.0904
156.543,0.675,0.605,1.64E-05,0.128,0.229
118.972,0.746,0.661,9.04E-06,0.14,0.181
149.988,0.683,0.78,0.000288,0.197,0.092
169.941,0.743,0.655,0.000131,0.0909,0.243
155.021,0.712,0.489,0,0.0941,0.089
160.022,0.794,0.674,0.000396,0.11,0.127
190.138,0.26,0.972,0,0.31,0.228
139.973,0.779,0.815,0,0.183,0.619
159.732,0.454,0.753,0.00113,0.0828,0.106
172.941,0.624,0.784,8.69E-05,0.174,0.762
176.035,0.669,0.676,0,0.1,0.0748
114.983,0.742,0.396,0.693,0.0852,0.129
155.001,0.744,0.422,0.000341,0.0917,0.192
150.29,0.346,0.906,1.09E-06,0.403,0.506
143.796,0.403,0.524,0,0.136,0.157
159.985,0.547,0.596,0.335,0.148,0.368
122.972,0.851,0.751,0,0.0961,0.332
129.998,0.742,0.742,0.0556,0.0975,0.435
125.919,0.691,0.75,2.25E-06,0.107,0.898
186.948,0.476,0.781,0,0.114,0.175
145.86,0.537,0.4,0,0.0917,0.153
150.031,0.516,0.619,0.00303,0.259,0.21
120.057,0.746,0.555,0.0229,0.378,0.265
168.825,0.664,0.708,0,0.21,0.64
137.982,0.747,0.7,1.14E-05,0.386,0.717
129.988,0.929,0.37,0,0.0636,0.64
180.008,0.897,0.71,0.000302,0.135,0.796
120.041,0.922,0.59,0,0.131,0.165
134.999,0.894,0.63,0.121,0.111,0.217
144.995,0.823,0.65,0,0.143,0.501
170.034,0.681,0.504,0.000841,0.0994,0.364
129.236,0.942,0.464,0.00251,0.105,0.153
194.936,0.619,0.948,5.15E-05,0.155,0.317
120.004,0.861,0.275,0,0.0704,0.121
168.258,0.512,0.572,0,0.13,0.256
198.026,0.522,0.489,0.39,0.0766,0.355
160.674,0.701,0.461,0,0.0986,0.361
129.982,0.787,0.216,0.0005,0.06,0.153
150.019,0.652,0.74,0.364,0.104,0.352
115.012,0.656,0.535,1.07E-05,0.114,0.143
170.04,0.657,0.459,0,0.33,0.314
129.971,0.879,0.386,0.000103,0.217,0.248
180.194,0.67,0.497,1.51E-06,0.099,0.265
160.034,0.771,0.421,5.82E-06,0.0872,0.283
154.018,0.757,0.346,0.00913,0.104,0.0676
152.838,0.688,0.45,0,0.0887,0.365
180.03,0.559,0.572,0.00183,0.0902,0.114
200.286,0.578,0.84,1.27E-05,0.108,0.117
170.031,0.582,0.397,0,0.0759,0.531
165.454,0.527,0.652,0,0.134,0.156
127.991,0.758,0.377,3.54E-06,0.0895,0.262
145.004,0.631,0.634,0.000504,0.0903,0.236
180.506,0.457,0.433,0.0419,0.267,0.0563
196.082,0.842,0.912,0,0.365,0.528
214.682,0.621,0.791,0,0.167,0.368
113.275,0.487,0.712,5.18E-06,0.145,0.134
113.314,0.88,0.608,0.429,0.11,0.418
220.154,0.754,0.45,2.56E-05,0.0866,0.167
167.974,0.727,0.825,0,0.118,0.389
214.018,0.532,0.66,0,0.288,0.0638
147.052,0.82,0.521,0,0.076,0.268
172.028,0.727,0.49,0.000171,0.107,0.227
175.23,0.781,0.474,0,0.0685,0.584
189.038,0.731,0.803,0,0.0902,0.452
120.044,0.677,0.711,0,0.107,0.338
213.164,0.613,0.339,0,0.166,0.292
172.036,0.712,0.668,0,0.253,0.217
129.989,0.741,0.652,0,0.089,0.447
149.988,0.632,0.697,1.23E-06,0.115,0.494
166.142,0.764,0.56,3.64E-05,0.53,0.244
123.622,0.709,0.702,0.000323,0.387,0.613
121.518,0.814,0.507,0.000334,0.159,0.39
140.075,0.534,0.852,0.512,0.117,0.564
170.137,0.567,0.65,0.000129,0.13,0.207
165.068,0.439,0.539,0.000306,0.301,0.461
166.058,0.777,0.693,0,0.0734,0.147
116.953,0.784,0.79,1.72E-05,0.208,0.229
133.079,0.665,0.63,0.000297,0.315,0.167
119.992,0.797,0.797,0,0.294,0.422
203.916,0.804,0.62,0,0.111,0.23
138.082,0.697,0.326,0.000345,0.0889,0.512
150.09,0.53,0.569,0.0631,0.112,0.0912
134.964,0.747,0.609,0,0.144,0.653
150.019,0.717,0.474,2.28E-06,0.109,0.21
119.979,0.908,0.798,0.867,0.351,0.409
140.001,0.716,0.739,0.8,0.115,0.0609
169.878,0.774,0.521,0.00166,0.109,0.18
220.148,0.469,0.696,0,0.125,0.135
167.016,0.429,0.593,1.51E-06,0.13,0.442
